Year,State,County,County ANSI,Value
1952,INDIANA,MORGAN,109,49.2
1952,INDIANA,RUSH,139,54.1
1952,INDIANA,SHELBY,145,49.9
1952,INDIANA,TIPTON,159,60.7
1952,INDIANA,BLACKFORD,9,42.4
1952,INDIANA,DELAWARE,35,43.2
1952,INDIANA,FAYETTE,41,43.4
1952,INDIANA,HENRY,65,45.3
1952,INDIANA,JAY,75,46
1952,INDIANA,RANDOLPH,135,49
1952,INDIANA,UNION,161,47
1952,INDIANA,WAYNE,177,44.8
1952,INDIANA,CARROLL,15,54.6
1952,INDIANA,CASS,17,59.1
1952,INDIANA,ELKHART,39,62.3
1952,INDIANA,FULTON,49,58.5
1952,INDIANA,KOSCIUSKO,85,58.6
1952,INDIANA,MARSHALL,99,60.1
1952,INDIANA,MIAMI,103,55.7
1952,INDIANA,ST. JOSEPH,141,57.3
1952,INDIANA,WABASH,169,60.6
1952,INDIANA,ADAMS,1,56
1952,INDIANA,ALLEN,3,59.1
1952,INDIANA,DE KALB,33,52.3
1952,INDIANA,HUNTINGTON,69,53.5
1952,INDIANA,LAGRANGE,87,64.2
1952,INDIANA,NOBLE,113,63
1952,INDIANA,STEUBEN,151,56.8
1952,INDIANA,WELLS,179,55.9
1952,INDIANA,WHITLEY,183,59.2
1952,INDIANA,BENTON,7,46
1952,INDIANA,JASPER,73,52.8
1952,INDIANA,LA PORTE,91,50.9
1952,INDIANA,LAKE,89,51.9
1952,INDIANA,NEWTON,111,53.2
1952,INDIANA,PORTER,127,55.2
1952,INDIANA,PULASKI,131,49.8
1952,INDIANA,STARKE,149,47
1952,INDIANA,WHITE,181,53.5
1952,INDIANA,BROWN,13,46.1
1952,INDIANA,CRAWFORD,25,27.4
1952,INDIANA,FLOYD,43,21.6
1952,INDIANA,HARRISON,61,22.2
1952,INDIANA,JACKSON,71,39.2
1952,INDIANA,LAWRENCE,93,34.5
1952,INDIANA,MONROE,105,46.2
1952,INDIANA,ORANGE,117,35.9
1952,INDIANA,PERRY,123,37.4
1952,INDIANA,WASHINGTON,175,34.1
1952,INDIANA,CLARK,19,28.8
1952,INDIANA,DEARBORN,29,42.3
1952,INDIANA,FRANKLIN,47,44.7
1952,INDIANA,JEFFERSON,77,34.5
1952,INDIANA,JENNINGS,79,40.5
1952,INDIANA,OHIO,115,36.9
1952,INDIANA,RIPLEY,137,45
1952,INDIANA,SCOTT,143,37.2
1952,INDIANA,SWITZERLAND,155,34.2
1952,INDIANA,DAVIESS,27,49.1
1952,INDIANA,DUBOIS,37,34.3
1952,INDIANA,GIBSON,51,46.7
1952,INDIANA,GREENE,55,45.4
1952,INDIANA,KNOX,83,46.1
1952,INDIANA,MARTIN,101,34.6
1952,INDIANA,PIKE,125,39
1952,INDIANA,POSEY,129,40
1952,INDIANA,SPENCER,147,39.2
1952,INDIANA,SULLIVAN,153,44.6
1952,INDIANA,VANDERBURGH,163,33.5
1952,INDIANA,WARRICK,173,38
1952,INDIANA,CLAY,21,43.2
1952,INDIANA,FOUNTAIN,45,51.9
1952,INDIANA,MONTGOMERY,107,53.5
1952,INDIANA,OWEN,119,42.9
1952,INDIANA,PARKE,121,53.4
1952,INDIANA,PUTNAM,133,52.6
1952,INDIANA,TIPPECANOE,157,55
1952,INDIANA,VERMILLION,165,53.1
1952,INDIANA,VIGO,167,40.5
1952,INDIANA,WARREN,171,49.2
1951,INDIANA,BARTHOLOMEW,5,52.9
1951,INDIANA,BOONE,11,59.9
1951,INDIANA,CLINTON,23,61.1
1951,INDIANA,DECATUR,31,57.9
1951,INDIANA,GRANT,53,64.6
1951,INDIANA,HAMILTON,57,61.7
1951,INDIANA,HANCOCK,59,56.2
1951,INDIANA,HENDRICKS,63,58.6
1951,INDIANA,HOWARD,67,69.1
1951,INDIANA,JOHNSON,81,63.3
1951,INDIANA,MADISON,95,61.8
1951,INDIANA,MARION,97,56.8
1951,INDIANA,MORGAN,109,58.7
1951,INDIANA,RUSH,139,60.5
1951,INDIANA,SHELBY,145,58.9
1951,INDIANA,TIPTON,159,66.2
1951,INDIANA,BLACKFORD,9,52.6
1951,INDIANA,DELAWARE,35,56
1951,INDIANA,FAYETTE,41,54.3
1951,INDIANA,HENRY,65,56.2
1951,INDIANA,JAY,75,54.7
1951,INDIANA,RANDOLPH,135,56.2
1951,INDIANA,UNION,161,56.8
1951,INDIANA,WAYNE,177,57.3
1951,INDIANA,CARROLL,15,63.1
1951,INDIANA,CASS,17,62.6
1951,INDIANA,ELKHART,39,52.8
1951,INDIANA,FULTON,49,49.2
1951,INDIANA,KOSCIUSKO,85,58.4
1951,INDIANA,MARSHALL,99,54.3
1951,INDIANA,MIAMI,103,61.5
1951,INDIANA,ST. JOSEPH,141,54.3
1951,INDIANA,WABASH,169,56.7
1951,INDIANA,ADAMS,1,52.7
1951,INDIANA,ALLEN,3,45.3
1951,INDIANA,DE KALB,33,45.1
1951,INDIANA,HUNTINGTON,69,55
1951,INDIANA,LAGRANGE,87,56.4
1951,INDIANA,NOBLE,113,53
1951,INDIANA,STEUBEN,151,56.7
1951,INDIANA,WELLS,179,54.9
1951,INDIANA,WHITLEY,183,54.7
1951,INDIANA,BENTON,7,54.1
1951,INDIANA,JASPER,73,44.3
1951,INDIANA,LA PORTE,91,49.6
1951,INDIANA,LAKE,89,54.2
1951,INDIANA,NEWTON,111,47
1951,INDIANA,PORTER,127,49
1951,INDIANA,PULASKI,131,44.5
1951,INDIANA,STARKE,149,46.2
1951,INDIANA,WHITE,181,47.8
1951,INDIANA,BROWN,13,47.9
1951,INDIANA,CRAWFORD,25,38.1
1951,INDIANA,FLOYD,43,37.6
1951,INDIANA,HARRISON,61,41.7
1951,INDIANA,JACKSON,71,46.1
1951,INDIANA,LAWRENCE,93,45.4
1951,INDIANA,MONROE,105,38.9
1951,INDIANA,ORANGE,117,43
1951,INDIANA,PERRY,123,43.4
1951,INDIANA,WASHINGTON,175,44
1951,INDIANA,CLARK,19,41.5
1951,INDIANA,DEARBORN,29,36.7
1951,INDIANA,FRANKLIN,47,48
1951,INDIANA,JEFFERSON,77,38.3
1951,INDIANA,JENNINGS,79,36.7
1951,INDIANA,OHIO,115,31.8
1951,INDIANA,RIPLEY,137,45.6
1951,INDIANA,SCOTT,143,38.7
1951,INDIANA,SWITZERLAND,155,34
1951,INDIANA,DAVIESS,27,50.3
1951,INDIANA,DUBOIS,37,50.2
1951,INDIANA,GIBSON,51,48.1
1951,INDIANA,GREENE,55,40.8
1951,INDIANA,KNOX,83,49.2
1951,INDIANA,MARTIN,101,39.9
1951,INDIANA,PIKE,125,42.5
1951,INDIANA,POSEY,129,50.1
1951,INDIANA,SPENCER,147,46.1
1951,INDIANA,SULLIVAN,153,49.6
1951,INDIANA,VANDERBURGH,163,48
1951,INDIANA,WARRICK,173,45.3
1951,INDIANA,CLAY,21,50.3
1951,INDIANA,FOUNTAIN,45,56.1
1951,INDIANA,MONTGOMERY,107,56.3
1951,INDIANA,OWEN,119,44.3
1951,INDIANA,PARKE,121,53.2
1951,INDIANA,PUTNAM,133,56.8
1951,INDIANA,TIPPECANOE,157,60.6
1951,INDIANA,VERMILLION,165,50.1
1951,INDIANA,VIGO,167,48
1951,INDIANA,WARREN,171,54.4
1950,INDIANA,BARTHOLOMEW,5,50
1950,INDIANA,BOONE,11,44.8
1950,INDIANA,CLINTON,23,45.4
1950,INDIANA,DECATUR,31,53.2
1950,INDIANA,GRANT,53,55.1
1950,INDIANA,HAMILTON,57,50.1
1950,INDIANA,HANCOCK,59,44.3
1950,INDIANA,HENDRICKS,63,51.2
1950,INDIANA,HOWARD,67,61.4
1950,INDIANA,JOHNSON,81,56.5
1950,INDIANA,MADISON,95,51.9
1950,INDIANA,MARION,97,44.2
1950,INDIANA,MORGAN,109,52.5
1950,INDIANA,RUSH,139,55.7
1950,INDIANA,SHELBY,145,57
1950,INDIANA,TIPTON,159,60.4
1950,INDIANA,BLACKFORD,9,45.8
1950,INDIANA,DELAWARE,35,49.5
1950,INDIANA,FAYETTE,41,53.2
1950,INDIANA,HENRY,65,52.3
1950,INDIANA,JAY,75,45
1950,INDIANA,RANDOLPH,135,47.6
1950,INDIANA,UNION,161,60.3
1950,INDIANA,WAYNE,177,55.5
1950,INDIANA,CARROLL,15,54.7
1950,INDIANA,CASS,17,52.7
1950,INDIANA,ELKHART,39,48.9
1950,INDIANA,FULTON,49,48.5
1950,INDIANA,KOSCIUSKO,85,49.2
1950,INDIANA,MARSHALL,99,47.9
1950,INDIANA,MIAMI,103,50.2
1950,INDIANA,ST. JOSEPH,141,44.7
1950,INDIANA,WABASH,169,50.6
1950,INDIANA,ADAMS,1,55.3
1950,INDIANA,ALLEN,3,56.3
1950,INDIANA,DE KALB,33,52.6
1950,INDIANA,HUNTINGTON,69,56.6
1950,INDIANA,LAGRANGE,87,47.2
1950,INDIANA,NOBLE,113,54
1950,INDIANA,STEUBEN,151,55.4
1950,INDIANA,WELLS,179,53.1
1950,INDIANA,WHITLEY,183,51.6
1950,INDIANA,BENTON,7,49.4
1950,INDIANA,JASPER,73,43.4
1950,INDIANA,LA PORTE,91,41.8
1950,INDIANA,LAKE,89,43.3
1950,INDIANA,NEWTON,111,48.5
1950,INDIANA,PORTER,127,47.7
1950,INDIANA,PULASKI,131,43.7
1950,INDIANA,STARKE,149,39.6
1950,INDIANA,WHITE,181,44.3
1950,INDIANA,BROWN,13,43.1
1950,INDIANA,CRAWFORD,25,43.1
1950,INDIANA,FLOYD,43,43.3
1950,INDIANA,HARRISON,61,43.6
1950,INDIANA,JACKSON,71,46.1
1950,INDIANA,LAWRENCE,93,47.2
1950,INDIANA,MONROE,105,40.5
1950,INDIANA,ORANGE,117,44.8
1950,INDIANA,PERRY,123,43.8
1950,INDIANA,WASHINGTON,175,45.8
1950,INDIANA,CLARK,19,42.5
1950,INDIANA,DEARBORN,29,45.8
1950,INDIANA,FRANKLIN,47,48.3
1950,INDIANA,JEFFERSON,77,38.3
1950,INDIANA,JENNINGS,79,40.5
1950,INDIANA,OHIO,115,45.6
1950,INDIANA,RIPLEY,137,46.6
1950,INDIANA,SCOTT,143,40.2
1950,INDIANA,SWITZERLAND,155,42.6
1950,INDIANA,DAVIESS,27,46.8
1950,INDIANA,DUBOIS,37,47.3
1950,INDIANA,GIBSON,51,45.8
1950,INDIANA,GREENE,55,41.9
1950,INDIANA,KNOX,83,43.2
1950,INDIANA,MARTIN,101,40.3
1950,INDIANA,PIKE,125,45.5
1950,INDIANA,POSEY,129,46.7
1950,INDIANA,SPENCER,147,44.8
1950,INDIANA,SULLIVAN,153,41.9
1950,INDIANA,VANDERBURGH,163,47.2
1950,INDIANA,WARRICK,173,41
1950,INDIANA,CLAY,21,44
1950,INDIANA,FOUNTAIN,45,47.6
1950,INDIANA,MONTGOMERY,107,48.3
1950,INDIANA,OWEN,119,39.6
1950,INDIANA,PARKE,121,48.3
1950,INDIANA,PUTNAM,133,47.3
1950,INDIANA,TIPPECANOE,157,49.2
1950,INDIANA,VERMILLION,165,46.9
1950,INDIANA,VIGO,167,40.7
1950,INDIANA,WARREN,171,49.1
1949,INDIANA,BARTHOLOMEW,5,49.1
1949,INDIANA,BOONE,11,54.1
1949,INDIANA,CLINTON,23,56.1
1949,INDIANA,DECATUR,31,55.9
1949,INDIANA,GRANT,53,58.7
1949,INDIANA,HAMILTON,57,56.1
1949,INDIANA,HANCOCK,59,52.5
1949,INDIANA,HENDRICKS,63,54.2
1949,INDIANA,HOWARD,67,62.6
1949,INDIANA,JOHNSON,81,55.5
1949,INDIANA,MADISON,95,57.3
1949,INDIANA,MARION,97,49.9
1949,INDIANA,MORGAN,109,52.4
1949,INDIANA,RUSH,139,59.8
1949,INDIANA,SHELBY,145,55.3
1949,INDIANA,TIPTON,159,64.5
1949,INDIANA,BLACKFORD,9,44.7
1949,INDIANA,DELAWARE,35,53.6
1949,INDIANA,FAYETTE,41,56.5
1949,INDIANA,HENRY,65,54.5
1949,INDIANA,JAY,75,43.4
1949,INDIANA,RANDOLPH,135,52.6
1949,INDIANA,UNION,161,63.1
1949,INDIANA,WAYNE,177,57.2
1949,INDIANA,CARROLL,15,57.2
1949,INDIANA,CASS,17,54.7
1949,INDIANA,ELKHART,39,52.8
1949,INDIANA,FULTON,49,49.7
1949,INDIANA,KOSCIUSKO,85,50.3
1949,INDIANA,MARSHALL,99,52.9
1949,INDIANA,MIAMI,103,55.4
1949,INDIANA,ST. JOSEPH,141,51.8
1949,INDIANA,WABASH,169,55.2
1949,INDIANA,ADAMS,1,48.4
1949,INDIANA,ALLEN,3,49.3
1949,INDIANA,DE KALB,33,51.4
1949,INDIANA,HUNTINGTON,69,53
1949,INDIANA,LAGRANGE,87,53.5
1949,INDIANA,NOBLE,113,55
1949,INDIANA,STEUBEN,151,56.1
1949,INDIANA,WELLS,179,48.2
1949,INDIANA,WHITLEY,183,53.2
1949,INDIANA,BENTON,7,50.8
1949,INDIANA,JASPER,73,47
1949,INDIANA,LA PORTE,91,50.5
1949,INDIANA,LAKE,89,50.7
1949,INDIANA,NEWTON,111,48.9
1949,INDIANA,PORTER,127,51.7
1949,INDIANA,PULASKI,131,43.3
1949,INDIANA,STARKE,149,46.8
1949,INDIANA,WHITE,181,44.1
1949,INDIANA,BROWN,13,32.4
1949,INDIANA,CRAWFORD,25,33.1
1949,INDIANA,FLOYD,43,37.4
1949,INDIANA,HARRISON,61,37.4
1949,INDIANA,JACKSON,71,40.2
1949,INDIANA,LAWRENCE,93,37.7
1949,INDIANA,MONROE,105,37.6
1949,INDIANA,ORANGE,117,34
1949,INDIANA,PERRY,123,35.4
1949,INDIANA,WASHINGTON,175,36
1949,INDIANA,CLARK,19,39
1949,INDIANA,DEARBORN,29,46.6
1949,INDIANA,FRANKLIN,47,50.4
1949,INDIANA,JEFFERSON,77,34.8
1949,INDIANA,JENNINGS,79,35.5
1949,INDIANA,OHIO,115,48.3
1949,INDIANA,RIPLEY,137,42.9
1949,INDIANA,SCOTT,143,33.7
1949,INDIANA,SWITZERLAND,155,43.6
1949,INDIANA,DAVIESS,27,46.6
1949,INDIANA,DUBOIS,37,44.8
1949,INDIANA,GIBSON,51,41.6
1949,INDIANA,GREENE,55,42.6
1949,INDIANA,KNOX,83,47.2
1949,INDIANA,MARTIN,101,40.4
1949,INDIANA,PIKE,125,38.6
1949,INDIANA,POSEY,129,42.5
1949,INDIANA,SPENCER,147,39.6
1949,INDIANA,SULLIVAN,153,44.7
1949,INDIANA,VANDERBURGH,163,46.7
1949,INDIANA,WARRICK,173,33
1949,INDIANA,CLAY,21,47.2
1949,INDIANA,FOUNTAIN,45,50.7
1949,INDIANA,MONTGOMERY,107,54.3
1949,INDIANA,OWEN,119,43.4
1949,INDIANA,PARKE,121,53.3
1949,INDIANA,PUTNAM,133,52.9
1949,INDIANA,TIPPECANOE,157,51.7
1949,INDIANA,VERMILLION,165,49.1
1949,INDIANA,VIGO,167,42.8
1949,INDIANA,WARREN,171,51.5
1948,INDIANA,BARTHOLOMEW,5,56
1948,INDIANA,BOONE,11,59.6
1948,INDIANA,CLINTON,23,64.8
1948,INDIANA,DECATUR,31,64
1948,INDIANA,GRANT,53,69.1
1948,INDIANA,HAMILTON,57,65.6
1948,INDIANA,HANCOCK,59,60.3
1948,INDIANA,HENDRICKS,63,59.7
1948,INDIANA,HOWARD,67,70
1948,INDIANA,JOHNSON,81,62.7
1948,INDIANA,MADISON,95,62.5
1948,INDIANA,MARION,97,62.1
1948,INDIANA,MORGAN,109,64.5
1948,INDIANA,RUSH,139,69.9
1948,INDIANA,SHELBY,145,60.3
1948,INDIANA,TIPTON,159,70.9
1948,INDIANA,BLACKFORD,9,53.5
1948,INDIANA,DELAWARE,35,57.8
1948,INDIANA,FAYETTE,41,65.5
1948,INDIANA,HENRY,65,62.6
1948,INDIANA,JAY,75,50.6
1948,INDIANA,RANDOLPH,135,60.9
1948,INDIANA,UNION,161,69.4
1948,INDIANA,WAYNE,177,59.9
1948,INDIANA,CARROLL,15,72
1948,INDIANA,CASS,17,57.8
1948,INDIANA,ELKHART,39,48
1948,INDIANA,FULTON,49,58.7
1948,INDIANA,KOSCIUSKO,85,59.9
1948,INDIANA,MARSHALL,99,53.3
1948,INDIANA,MIAMI,103,62.4
1948,INDIANA,ST. JOSEPH,141,47.2
1948,INDIANA,WABASH,169,60.5
1948,INDIANA,ADAMS,1,58
1948,INDIANA,ALLEN,3,59.8
1948,INDIANA,DE KALB,33,52.9
1948,INDIANA,HUNTINGTON,69,64.9
1948,INDIANA,LAGRANGE,87,51.3
1948,INDIANA,NOBLE,113,63.4
1948,INDIANA,STEUBEN,151,51.3
1948,INDIANA,WELLS,179,60.2
1948,INDIANA,WHITLEY,183,56.1
1948,INDIANA,BENTON,7,54.5
1948,INDIANA,JASPER,73,49.8
1948,INDIANA,LA PORTE,91,42.9
1948,INDIANA,LAKE,89,50.5
1948,INDIANA,NEWTON,111,55.2
1948,INDIANA,PORTER,127,58.6
1948,INDIANA,PULASKI,131,49.3
1948,INDIANA,STARKE,149,43.5
1948,INDIANA,WHITE,181,57.4
1948,INDIANA,BROWN,13,42.5
1948,INDIANA,CRAWFORD,25,35.5
1948,INDIANA,FLOYD,43,46.8
1948,INDIANA,HARRISON,61,44.3
1948,INDIANA,JACKSON,71,52.3
1948,INDIANA,LAWRENCE,93,47.7
1948,INDIANA,MONROE,105,53.1
1948,INDIANA,ORANGE,117,50
1948,INDIANA,PERRY,123,47
1948,INDIANA,WASHINGTON,175,49.3
1948,INDIANA,CLARK,19,44.3
1948,INDIANA,DEARBORN,29,60.4
1948,INDIANA,FRANKLIN,47,56
1948,INDIANA,JEFFERSON,77,43.6
1948,INDIANA,JENNINGS,79,50.5
1948,INDIANA,OHIO,115,49.9
1948,INDIANA,RIPLEY,137,56.9
1948,INDIANA,SCOTT,143,43.6
1948,INDIANA,SWITZERLAND,155,49.8
1948,INDIANA,DAVIESS,27,55.4
1948,INDIANA,DUBOIS,37,51.6
1948,INDIANA,GIBSON,51,50.3
1948,INDIANA,GREENE,55,50.1
1948,INDIANA,KNOX,83,52.2
1948,INDIANA,MARTIN,101,43.7
1948,INDIANA,PIKE,125,41.9
1948,INDIANA,POSEY,129,53.9
1948,INDIANA,SPENCER,147,50.1
1948,INDIANA,SULLIVAN,153,56.1
1948,INDIANA,VANDERBURGH,163,55.7
1948,INDIANA,WARRICK,173,46.2
1948,INDIANA,CLAY,21,56.8
1948,INDIANA,FOUNTAIN,45,57.8
1948,INDIANA,MONTGOMERY,107,61.6
1948,INDIANA,OWEN,119,54.1
1948,INDIANA,PARKE,121,66.8
1948,INDIANA,PUTNAM,133,60.8
1948,INDIANA,TIPPECANOE,157,64.8
1948,INDIANA,VERMILLION,165,54.4
1948,INDIANA,VIGO,167,45.8
1948,INDIANA,WARREN,171,61.5
1947,INDIANA,BARTHOLOMEW,5,52.5
1947,INDIANA,BOONE,11,46.4
1947,INDIANA,CLINTON,23,48.4
1947,INDIANA,DECATUR,31,49.4
1947,INDIANA,GRANT,53,45.4
1947,INDIANA,HAMILTON,57,49.4
1947,INDIANA,HANCOCK,59,46.3
1947,INDIANA,HENDRICKS,63,47.4
1947,INDIANA,HOWARD,67,57.3
1947,INDIANA,JOHNSON,81,47.5
1947,INDIANA,MADISON,95,52.4
1947,INDIANA,MARION,97,49.4
1947,INDIANA,MORGAN,109,48.4
1947,INDIANA,RUSH,139,48.4
1947,INDIANA,SHELBY,145,45.4
1947,INDIANA,TIPTON,159,58.3
1947,INDIANA,BLACKFORD,9,37.5
1947,INDIANA,DELAWARE,35,46.4
1947,INDIANA,FAYETTE,41,57.4
1947,INDIANA,HENRY,65,47.4
1947,INDIANA,JAY,75,40.5
1947,INDIANA,RANDOLPH,135,45.3
1947,INDIANA,UNION,161,59.3
1947,INDIANA,WAYNE,177,50.4
1947,INDIANA,CARROLL,15,49.4
1947,INDIANA,CASS,17,45.4
1947,INDIANA,ELKHART,39,37.5
1947,INDIANA,FULTON,49,37.5
1947,INDIANA,KOSCIUSKO,85,43.5
1947,INDIANA,MARSHALL,99,38.5
1947,INDIANA,MIAMI,103,41.5
1947,INDIANA,ST. JOSEPH,141,33.5
1947,INDIANA,WABASH,169,41.5
1947,INDIANA,ADAMS,1,40.5
1947,INDIANA,ALLEN,3,36.5
1947,INDIANA,DE KALB,33,38.5
1947,INDIANA,HUNTINGTON,69,40.4
1947,INDIANA,LAGRANGE,87,32.6
1947,INDIANA,NOBLE,113,44.4
1947,INDIANA,STEUBEN,151,32.7
1947,INDIANA,WELLS,179,38.4
1947,INDIANA,WHITLEY,183,41.5
1947,INDIANA,BENTON,7,41.5
1947,INDIANA,JASPER,73,33.7
1947,INDIANA,LA PORTE,91,29.6
1947,INDIANA,LAKE,89,33.6
1947,INDIANA,NEWTON,111,44.4
1947,INDIANA,PORTER,127,39.5
1947,INDIANA,PULASKI,131,32.6
1947,INDIANA,STARKE,149,31.6
1947,INDIANA,WHITE,181,37.5
1947,INDIANA,BROWN,13,41.5
1947,INDIANA,CRAWFORD,25,35.4
1947,INDIANA,FLOYD,43,39.8
1947,INDIANA,HARRISON,61,39.5
1947,INDIANA,JACKSON,71,43.5
1947,INDIANA,LAWRENCE,93,42.6
1947,INDIANA,MONROE,105,40.3
1947,INDIANA,ORANGE,117,36.5
1947,INDIANA,PERRY,123,39.4
1947,INDIANA,WASHINGTON,175,39.5
1947,INDIANA,CLARK,19,41.5
1947,INDIANA,DEARBORN,29,44.5
1947,INDIANA,FRANKLIN,47,48.4
1947,INDIANA,JEFFERSON,77,37.4
1947,INDIANA,JENNINGS,79,36.6
1947,INDIANA,OHIO,115,43.4
1947,INDIANA,RIPLEY,137,46.3
1947,INDIANA,SCOTT,143,39.3
1947,INDIANA,SWITZERLAND,155,49
1947,INDIANA,DAVIESS,27,44.3
1947,INDIANA,DUBOIS,37,41.5
1947,INDIANA,GIBSON,51,38.5
1947,INDIANA,GREENE,55,39.5
1947,INDIANA,KNOX,83,42.5
1947,INDIANA,MARTIN,101,35.5
1947,INDIANA,PIKE,125,33.7
1947,INDIANA,POSEY,129,39.5
1947,INDIANA,SPENCER,147,38.5
1947,INDIANA,SULLIVAN,153,40.5
1947,INDIANA,VANDERBURGH,163,44.5
1947,INDIANA,WARRICK,173,39.5
1947,INDIANA,CLAY,21,44.4
1947,INDIANA,FOUNTAIN,45,47.4
1947,INDIANA,MONTGOMERY,107,45.5
1947,INDIANA,OWEN,119,45.4
1947,INDIANA,PARKE,121,49.4
1947,INDIANA,PUTNAM,133,45.4
1947,INDIANA,TIPPECANOE,157,45.4
1947,INDIANA,VERMILLION,165,42.6
1947,INDIANA,VIGO,167,39.5
1947,INDIANA,WARREN,171,44.4
1946,INDIANA,BARTHOLOMEW,5,54.6
1946,INDIANA,BOONE,11,52.6
1946,INDIANA,CLINTON,23,59.5
1946,INDIANA,DECATUR,31,64.5
1946,INDIANA,GRANT,53,53.6
1946,INDIANA,HAMILTON,57,55.5
1946,INDIANA,HANCOCK,59,53.6
1946,INDIANA,HENDRICKS,63,53.6
1946,INDIANA,HOWARD,67,60.5
1946,INDIANA,JOHNSON,81,53.6
1946,INDIANA,MADISON,95,57.5
1946,INDIANA,MARION,97,55.4
1946,INDIANA,MORGAN,109,57.4
1946,INDIANA,RUSH,139,68.4
1946,INDIANA,SHELBY,145,58.5
1946,INDIANA,TIPTON,159,64.5
1946,INDIANA,BLACKFORD,9,40.7
1946,INDIANA,DELAWARE,35,54.6
1946,INDIANA,FAYETTE,41,65.5
1946,INDIANA,HENRY,65,56.5
1946,INDIANA,JAY,75,40.7
1946,INDIANA,RANDOLPH,135,47.6
1946,INDIANA,UNION,161,68.3
1946,INDIANA,WAYNE,177,58.5
1946,INDIANA,CARROLL,15,61.4
1946,INDIANA,CASS,17,54.6
1946,INDIANA,ELKHART,39,35.7
1946,INDIANA,FULTON,49,42.6
1946,INDIANA,KOSCIUSKO,85,43.6
1946,INDIANA,MARSHALL,99,42.6
1946,INDIANA,MIAMI,103,50.6
1946,INDIANA,ST. JOSEPH,141,43.6
1946,INDIANA,WABASH,169,51.6
1946,INDIANA,ADAMS,1,50.5
1946,INDIANA,ALLEN,3,52.6
1946,INDIANA,DE KALB,33,43.6
1946,INDIANA,HUNTINGTON,69,47.6
1946,INDIANA,LAGRANGE,87,36.6
1946,INDIANA,NOBLE,113,48.6
1946,INDIANA,STEUBEN,151,43.6
1946,INDIANA,WELLS,179,51.6
1946,INDIANA,WHITLEY,183,50.6
1946,INDIANA,BENTON,7,55.5
1946,INDIANA,JASPER,73,42.7
1946,INDIANA,LA PORTE,91,37.7
1946,INDIANA,LAKE,89,42.6
1946,INDIANA,NEWTON,111,51.6
1946,INDIANA,PORTER,127,40.7
1946,INDIANA,PULASKI,131,42.6
1946,INDIANA,STARKE,149,39.6
1946,INDIANA,WHITE,181,49.6
1946,INDIANA,BROWN,13,42
1946,INDIANA,CRAWFORD,25,34.7
1946,INDIANA,FLOYD,43,47.6
1946,INDIANA,HARRISON,61,47.6
1946,INDIANA,JACKSON,71,51.6
1946,INDIANA,LAWRENCE,93,53.5
1946,INDIANA,MONROE,105,48.4
1946,INDIANA,ORANGE,117,49.6
1946,INDIANA,PERRY,123,43.5
1946,INDIANA,WASHINGTON,175,47.6
1946,INDIANA,CLARK,19,52.7
1946,INDIANA,DEARBORN,29,49.5
1946,INDIANA,FRANKLIN,47,58.5
1946,INDIANA,JEFFERSON,77,48.5
1946,INDIANA,JENNINGS,79,43.6
1946,INDIANA,OHIO,115,55.3
1946,INDIANA,RIPLEY,137,48.6
1946,INDIANA,SCOTT,143,47.4
1946,INDIANA,SWITZERLAND,155,45.6
1946,INDIANA,DAVIESS,27,52.6
1946,INDIANA,DUBOIS,37,49.7
1946,INDIANA,GIBSON,51,45.5
1946,INDIANA,GREENE,55,47.5
1946,INDIANA,KNOX,83,49.6
1946,INDIANA,MARTIN,101,51.5
1946,INDIANA,PIKE,125,40.7
1946,INDIANA,POSEY,129,53.6
1946,INDIANA,SPENCER,147,47.5
1946,INDIANA,SULLIVAN,153,49.6
1946,INDIANA,VANDERBURGH,163,53.6
1946,INDIANA,WARRICK,173,42.8
1946,INDIANA,CLAY,21,51.5
1946,INDIANA,FOUNTAIN,45,53.6
1946,INDIANA,MONTGOMERY,107,50.6
1946,INDIANA,OWEN,119,47.7
1946,INDIANA,PARKE,121,56.5
1946,INDIANA,PUTNAM,133,55.5
1946,INDIANA,TIPPECANOE,157,56.5
1946,INDIANA,VERMILLION,165,53.7
1946,INDIANA,VIGO,167,45.5
1946,INDIANA,WARREN,171,49.6
1945,INDIANA,BARTHOLOMEW,5,44.3
1945,INDIANA,BOONE,11,53.4
1945,INDIANA,CLINTON,23,60.3
1945,INDIANA,DECATUR,31,57.4
1945,INDIANA,GRANT,53,71.3
1945,INDIANA,HAMILTON,57,60.4
1945,INDIANA,HANCOCK,59,58.3
1945,INDIANA,HENDRICKS,63,52.4
1945,INDIANA,HOWARD,67,67.3
1945,INDIANA,JOHNSON,81,58.3
1945,INDIANA,MADISON,95,59.3
1945,INDIANA,MARION,97,55.3
1945,INDIANA,MORGAN,109,52
1945,INDIANA,RUSH,139,65.3
1945,INDIANA,SHELBY,145,56.4
1945,INDIANA,TIPTON,159,70.3
1945,INDIANA,BLACKFORD,9,50.6
1945,INDIANA,DELAWARE,35,56.4
1945,INDIANA,FAYETTE,41,65.1
1945,INDIANA,HENRY,65,59.4
1945,INDIANA,JAY,75,48.5
1945,INDIANA,RANDOLPH,135,57.4
1945,INDIANA,UNION,161,65.2
1945,INDIANA,WAYNE,177,60.3
1945,INDIANA,CARROLL,15,68.4
1945,INDIANA,CASS,17,57.4
1945,INDIANA,ELKHART,39,58.4
1945,INDIANA,FULTON,49,56.4
